timestamp,action,reward,balance,portfolio_value,positions,quantum_factor,circuit_depth,entanglement
2025-03-27T04:19:26.558587,BUY,0.010058025819866496,9000.0,10000.0,"{'Polygon': 0, 'Solana': 982.48982377178}",0.011175952544297579,3,0.1
2025-03-27T04:19:26.732573,SANDWICH,0.19351589421762674,9297.0,10291.894019516363,"{'Polygon': 0, 'Solana': 982.48982377178}",-0.0580792548526974,3,0.1
2025-03-27T04:19:27.166536,SANDWICH,0.20012079776225875,9603.801,10672.144022385417,"{'Polygon': 0, 'Solana': 982.48982377178}",0.0011821335848114492,3,0.1
2025-03-27T04:19:27.325657,BUY,0.009894482883294196,8643.4209,10661.377102181861,"{'Polygon': 960.3801, 'Solana': 982.48982377178}",-0.02004246425483123,3,0.1
2025-03-27T04:19:27.754256,SELL,0.009716322646048424,9141.200087614203,10599.359375228407,"{'Polygon': 960.3801, 'Solana': 491.24491188589}",-0.05156870374853276,3,0.1
2025-03-27T04:19:27.936522,BUY,0.009914751022829647,8227.080078852783,10601.643371321014,"{'Polygon': 1874.5001087614203, 'Solana': 491.24491188589}",-0.016297311081621413,3,0.1
2025-03-27T04:19:28.211971,SELL,0.009958336622543786,9164.330133233494,10597.341357723097,"{'Polygon': 937.2500543807101, 'Solana': 491.24491188589}",-0.008066692652433082,3,0.1
2025-03-27T04:19:28.663190,BUY,0.009779805098969582,8247.897119910145,10598.376854079132,"{'Polygon': 1853.6830677040596, 'Solana': 491.24491188589}",-0.04064541097250609,3,0.1
2025-03-27T04:19:28.830356,HOLD,-0.0018469195018139266,8247.897119910145,10612.51956314491,"{'Polygon': 1853.6830677040596, 'Solana': 491.24491188589}",-0.012200118299121578,3,0.1
2025-03-27T04:19:29.114740,SANDWICH,-0.10119469658118359,8165.418148711044,10516.233989373202,"{'Polygon': 1853.6830677040596, 'Solana': 491.24491188589}",0.022625504648690186,3,0.1
2025-03-27T04:19:29.278478,SELL,0.010598467520101794,9092.259682563074,10523.84764281546,"{'Polygon': 926.8415338520298, 'Solana': 491.24491188589}",0.10181252667067815,3,0.1
2025-03-27T04:19:29.434514,SELL,0.010081880891799238,9555.680449489088,10555.096883588474,"{'Polygon': 463.4207669260149, 'Solana': 491.24491188589}",0.015676433090017507,3,0.1
2025-03-27T04:19:29.599970,SANDWICH,-0.09894020434726478,9460.123644994197,10450.895128718985,"{'Polygon': 463.4207669260149, 'Solana': 491.24491188589}",-0.020153260841652407,3,0.1
2025-03-27T04:19:29.776198,HOLD,-0.003149466906121461,9460.123644994197,10433.860043365403,"{'Polygon': 463.4207669260149, 'Solana': 491.24491188589}",0.03452577183388388,3,0.1
2025-03-27T04:19:29.944477,HOLD,0.005222294922996622,9460.123644994197,10442.072337544534,"{'Polygon': 463.4207669260149, 'Solana': 491.24491188589}",0.0,3,0.1
2025-03-27T04:19:30.117062,SANDWICH,-0.0996584470128038,9365.522408544255,10329.64972738929,"{'Polygon': 463.4207669260149, 'Solana': 491.24491188589}",-0.006631555796434661,3,0.1
2025-03-27T04:19:30.558902,SELL,0.009493741146597554,9597.232792007262,10363.349978593584,"{'Polygon': 231.71038346300745, 'Solana': 491.24491188589}",-0.08754667303091117,3,0.1
2025-03-27T04:19:31.019503,HOLD,-0.0037010368123117075,9597.232792007262,10325.663123267808,"{'Polygon': 231.71038346300745, 'Solana': 491.24491188589}",0.03531742100332165,3,0.1
2025-03-27T04:19:31.188616,HOLD,0.002504099627564085,9597.232792007262,10371.065644705905,"{'Polygon': 231.71038346300745, 'Solana': 491.24491188589}",-0.030457386434256842,3,0.1
2025-03-27T04:19:31.364252,SELL,0.010205560059615997,9713.087983738766,10325.6938665333,"{'Polygon': 115.85519173150372, 'Solana': 491.24491188589}",0.037873381499215465,3,0.1
2025-03-27T04:19:31.541998,HOLD,0.003856615001232332,9713.087983738766,10351.918349917127,"{'Polygon': 115.85519173150372, 'Solana': 491.24491188589}",0.00475040861778855,3,0.1
2025-03-27T04:19:31.713697,SANDWICH,0.2037220984122668,10033.619887202145,10683.740991591525,"{'Polygon': 115.85519173150372, 'Solana': 491.24491188589}",0.03457083264215781,3,0.1
2025-03-27T04:19:31.920756,SELL,0.009817083120330482,10283.144250714904,10648.523805959167,"{'Polygon': 115.85519173150372, 'Solana': 245.622455942945}",-0.03392174394971049,3,0.1
2025-03-27T04:19:32.110428,SANDWICH,-0.10357366717409636,10180.312808207755,10557.316168803363,"{'Polygon': 115.85519173150372, 'Solana': 245.622455942945}",0.06389466182577683,3,0.1
2025-03-27T04:19:32.291024,SANDWICH,0.20255911832992665,10516.263130878611,10892.277803552375,"{'Polygon': 115.85519173150372, 'Solana': 245.622455942945}",0.024173287923580627,3,0.1
2025-03-27T04:19:32.469085,SANDWICH,0.19800695702806492,10863.299814197606,11234.676870924151,"{'Polygon': 115.85519173150372, 'Solana': 245.622455942945}",-0.01900722180319555,3,0.1
2025-03-27T04:19:32.648355,BUY,0.009969080349400743,9776.969832777846,11235.13942163995,"{'Polygon': 115.85519173150372, 'Solana': 1287.979027767165}",-0.006004447208933434,3,0.1
2025-03-27T04:19:32.829258,HOLD,-7.44457498862489e-05,9776.969832777846,11235.641395717066,"{'Polygon': 115.85519173150372, 'Solana': 1287.979027767165}",-0.11086510030083135,3,0.1
2025-03-27T04:19:33.019400,HOLD,-0.0112386199343977,9776.969832777846,11268.128198513683,"{'Polygon': 115.85519173150372, 'Solana': 1287.979027767165}",-0.028655640302729865,3,0.1
2025-03-27T04:19:33.193710,SELL,0.010243293567878755,10473.491153752251,11285.86766645816,"{'Polygon': 115.85519173150372, 'Solana': 643.9895138835825}",0.04472266817051729,3,0.1
2025-03-27T04:19:33.389584,HOLD,0.0007245776263390243,10473.491153752251,11241.825333479219,"{'Polygon': 115.85519173150372, 'Solana': 643.9895138835825}",-0.06080656208873926,3,0.1
2025-03-27T04:19:33.825660,SANDWICH,0.21192198236984328,10819.116361826076,11617.08707000559,"{'Polygon': 115.85519173150372, 'Solana': 643.9895138835825}",0.10145234601251753,3,0.1
2025-03-27T04:19:34.005409,BUY,0.009776559888105918,9737.204725643469,11633.176885525108,"{'Polygon': 1197.7668279141114, 'Solana': 643.9895138835825}",-0.04110891258285468,3,0.1
2025-03-27T04:19:34.427238,SANDWICH,0.1879422928487009,10058.532481589704,11944.091125787852,"{'Polygon': 1197.7668279141114, 'Solana': 643.9895138835825}",-0.10250086103585397,3,0.1
2025-03-27T04:19:34.613707,SELL,0.009986935589875925,10408.667605695042,11956.56955771449,"{'Polygon': 1197.7668279141114, 'Solana': 321.99475694179125}",-0.002551682313550122,3,0.1
2025-03-27T04:19:34.786791,SANDWICH,-0.09969006089246345,10304.580929638092,11828.86499923396,"{'Polygon': 1197.7668279141114, 'Solana': 321.99475694179125}",-0.006017445613985375,3,0.1
2025-03-27T04:19:34.981215,SANDWICH,-0.09817332213991914,10201.53512034171,11725.281995115813,"{'Polygon': 1197.7668279141114, 'Solana': 321.99475694179125}",-0.03403424828197894,3,0.1
2025-03-27T04:19:35.171001,BUY,0.010085850224812596,9181.38160830754,11752.259431284634,"{'Polygon': 2217.9203399482826, 'Solana': 321.99475694179125}",0.016406351097282626,3,0.1
2025-03-27T04:19:35.349060,HOLD,-0.015035560515109934,9181.38160830754,11714.547339889945,"{'Polygon': 2217.9203399482826, 'Solana': 321.99475694179125}",0.05427769686253054,3,0.1
2025-03-27T04:19:35.523703,BUY,0.010077245740711565,8263.243447476785,11746.189026224925,"{'Polygon': 3136.058500779037, 'Solana': 321.99475694179125}",0.014771687969900277,3,0.1
2025-03-27T04:19:35.712064,BUY,0.010069583306751275,7436.919102729106,11749.701585409146,"{'Polygon': 3136.058500779037, 'Solana': 1081.3337468554373}",0.013309215121627008,3,0.1
2025-03-27T04:19:35.902262,SELL,0.009825325735165142,8015.78839024496,11730.716178539851,"{'Polygon': 3136.058500779037, 'Solana': 540.6668734277187}",-0.032434706264236,3,0.1
2025-03-27T04:19:36.080618,BUY,0.009971926284153542,7214.209551220464,11711.428396595402,"{'Polygon': 3937.637339803533, 'Solana': 540.6668734277187}",-0.005449881160606301,3,0.1
2025-03-27T04:19:36.279462,BUY,0.010317818944031306,6492.788596098418,11696.590946202072,"{'Polygon': 3937.637339803533, 'Solana': 1256.688293989289}",0.056131062771908734,3,0.1
2025-03-27T04:19:36.452630,SELL,0.010076827541582378,8461.607266000185,11758.780130045408,"{'Polygon': 1968.8186699017665, 'Solana': 1256.688293989289}",0.01467770879769967,3,0.1
2025-03-27T04:19:36.892163,SANDWICH,0.2019304886195018,8740.84030577819,12085.587853510162,"{'Polygon': 1968.8186699017665, 'Solana': 1256.688293989289}",0.018382334350334314,3,0.1
2025-03-27T04:19:37.324117,SELL,0.010542273098713036,9725.249640729075,12024.13379365184,"{'Polygon': 984.4093349508832, 'Solana': 1256.688293989289}",0.09319814518707509,3,0.1
2025-03-27T04:19:37.488669,SELL,0.010371886159637,10217.454308204517,11994.45871375302,"{'Polygon': 492.2046674754416, 'Solana': 1256.688293989289}",0.06602399006793118,3,0.1
2025-03-27T04:19:37.933390,HOLD,0.009394594787937832,10217.454308204517,12113.587234928358,"{'Polygon': 492.2046674754416, 'Solana': 1256.688293989289}",0.001016662593996926,3,0.1
2025-03-27T04:19:38.111367,SANDWICH,-0.09674214162705082,10115.279765122472,11871.915597126866,"{'Polygon': 492.2046674754416, 'Solana': 1256.688293989289}",-0.0584422699156179,3,0.1
2025-03-27T04:19:38.288862,SANDWICH,0.21257541138442262,10449.083997371514,12319.279193957105,"{'Polygon': 492.2046674754416, 'Solana': 1256.688293989289}",0.1065024225338787,3,0.1
2025-03-27T04:19:38.444925,SELL,0.010120007313465311,11117.091052497266,12277.30277509846,"{'Polygon': 492.2046674754416, 'Solana': 628.3441469946445}",0.022705572714974684,3,0.1
2025-03-27T04:19:38.613419,BUY,0.010034345958183168,10005.381947247539,12286.137711269295,"{'Polygon': 492.2046674754416, 'Solana': 1660.3958199503568}",0.006668243225907214,3,0.1
2025-03-27T04:19:38.786212,SELL,0.009948222254230992,10251.48428098526,12244.582913243725,"{'Polygon': 246.1023337377208, 'Solana': 1660.3958199503568}",-0.00998837858891322,3,0.1
2025-03-27T04:19:38.967954,BUY,0.010162291380870976,9226.335852886734,12179.80110302412,"{'Polygon': 246.1023337377208, 'Solana': 2672.247861815998}",0.030417972244205775,3,0.1
2025-03-27T04:19:39.137947,BUY,0.009866969281142333,8303.70226759806,12298.214071865612,"{'Polygon': 246.1023337377208, 'Solana': 3544.7535826003186}",-0.025127422097045344,3,0.1
2025-03-27T04:19:39.306080,SELL,0.010363270800546701,10244.044809772968,12430.489685685596,"{'Polygon': 246.1023337377208, 'Solana': 1772.3767913001593}",0.06478704181924713,3,0.1
2025-03-27T04:19:39.476142,BUY,0.010164186742511133,9219.640328795671,12373.899526779094,"{'Polygon': 1270.5068147150175, 'Solana': 1772.3767913001593}",0.03075952902028014,3,0.1
2025-03-27T04:19:39.645361,BUY,0.01011147693463444,8297.676295916104,12276.575369671593,"{'Polygon': 2192.4708475945845, 'Solana': 1772.3767913001593}",0.021135072433758832,3,0.1
2025-03-27T04:19:39.831115,SANDWICH,-0.09829704369250465,8214.699532956944,12291.627092391467,"{'Polygon': 2192.4708475945845, 'Solana': 1772.3767913001593}",-0.031826354644506054,3,0.1
2025-03-27T04:19:40.005213,SANDWICH,-0.10056855136254333,8132.5525376273745,12175.338528927572,"{'Polygon': 2192.4708475945845, 'Solana': 1772.3767913001593}",0.010963107422119726,3,0.1
2025-03-27T04:19:40.206800,SANDWICH,0.20367651224752967,8400.926771369079,12379.249173126977,"{'Polygon': 2192.4708475945845, 'Solana': 1772.3767913001593}",0.03419959914765074,3,0.1
2025-03-27T04:19:40.380442,SELL,0.010341254369115935,9347.82783744753,12487.199751120566,"{'Polygon': 2192.4708475945845, 'Solana': 886.1883956500797}",0.06129716288595995,3,0.1
2025-03-27T04:19:40.557773,SANDWICH,-0.10204298108118873,9254.349559073054,12368.205315115729,"{'Polygon': 2192.4708475945845, 'Solana': 886.1883956500797}",0.03777126523133049,3,0.1
2025-03-27T04:19:40.736214,HOLD,-0.0026604958292717035,9254.349559073054,12398.140442726735,"{'Polygon': 2192.4708475945845, 'Solana': 886.1883956500797}",-0.008183647224591677,3,0.1
2025-03-27T04:19:40.922728,HOLD,-0.010405809432797659,9254.349559073054,12325.195083928866,"{'Polygon': 2192.4708475945845, 'Solana': 886.1883956500797}",-0.029354285291183675,3,0.1
2025-03-27T04:19:41.090262,SELL,0.010802503716839159,9740.496848076848,12419.114984675225,"{'Polygon': 2192.4708475945845, 'Solana': 443.0941978250398}",0.13139165728639102,3,0.1
2025-03-27T04:19:41.258838,SELL,0.01011394457114572,10836.73227187414,12401.51085191206,"{'Polygon': 1096.2354237972922, 'Solana': 443.0941978250398}",0.02159005750676486,3,0.1
2025-03-27T04:19:41.707103,BUY,0.010129896431960425,9753.059044686726,12381.180718088244,"{'Polygon': 2179.9086509847066, 'Solana': 443.0941978250398}",0.02456397047565122,3,0.1
2025-03-27T04:19:42.154022,BUY,0.010423652468315505,8777.753140218054,12376.276324052633,"{'Polygon': 3155.214555453379, 'Solana': 443.0941978250398}",0.07455231170092924,3,0.1
2025-03-27T04:19:42.327472,HOLD,-0.012342100478770027,8777.753140218054,12358.761994582008,"{'Polygon': 3155.214555453379, 'Solana': 443.0941978250398}",-0.017703128207337628,3,0.1
2025-03-27T04:19:42.503108,BUY,0.009958589460041778,7899.977826196248,12413.634853393698,"{'Polygon': 4032.9898694751846, 'Solana': 443.0941978250398}",-0.008013071824505046,3,0.1
2025-03-27T04:19:42.672552,HOLD,0.03298276068649027,7899.977826196248,12458.18854143515,"{'Polygon': 4032.9898694751846, 'Solana': 443.0941978250398}",0.00982418155211639,3,0.1
2025-03-27T04:19:42.850638,HOLD,0.014309911810376465,7899.977826196248,12450.052793183047,"{'Polygon': 4032.9898694751846, 'Solana': 443.0941978250398}",0.004675223162238168,3,0.1
2025-03-27T04:19:43.054020,BUY,0.00995075133085603,7109.980043576624,12418.060482129611,"{'Polygon': 4032.9898694751846, 'Solana': 1164.695185399365}",-0.009498452402287447,3,0.1
2025-03-27T04:19:43.245645,BUY,0.009817644768824027,6398.982039218961,12337.10961190856,"{'Polygon': 4032.9898694751846, 'Solana': 1858.1617482284296}",-0.03359309634345777,3,0.1
2025-03-27T04:19:43.666034,HOLD,0.026253431615591072,6398.982039218961,12454.745103504683,"{'Polygon': 4032.9898694751846, 'Solana': 1858.1617482284296}",0.017173338408242488,3,0.1
2025-03-27T04:19:43.857784,HOLD,-0.015305682842004809,6398.982039218961,12329.756315172226,"{'Polygon': 4032.9898694751846, 'Solana': 1858.1617482284296}",-0.035303316498273014,3,0.1
2025-03-27T04:19:44.042978,SELL,0.010086547719195045,7341.771251639936,12317.550333536095,"{'Polygon': 4032.9898694751846, 'Solana': 929.0808741142148}",0.016488149583698104,3,0.1
2025-03-27T04:19:44.217194,BUY,0.010047593187944511,6607.594126475942,12351.256590271458,"{'Polygon': 4767.1669946391785, 'Solana': 929.0808741142148}",0.00917514729733341,3,0.1
2025-03-27T04:19:44.568108,HOLD,-0.009331733785197893,6607.594126475942,12343.733857145846,"{'Polygon': 4767.1669946391785, 'Solana': 929.0808741142148}",0.04237411616376367,3,0.1
