timestamp,action,reward,balance,portfolio_value,positions,quantum_factor,circuit_depth,entanglement
2025-03-27T04:28:23.858951,SELL,-0.049668859095438236,10000.0,10000.0,"{'Polygon': 0, 'Solana': 0}",-0.012723971176602188,3,0.1
2025-03-27T04:28:24.038908,SANDWICH,-0.09779218969326209,9900.0,9900.0,"{'Polygon': 0, 'Solana': 0}",-0.040699954844123164,3,0.1
2025-03-27T04:28:24.509820,BUY,0.00987413109427221,8910.0,9900.0,"{'Polygon': 990.0, 'Solana': 0}",-0.023830270196868196,3,0.1
2025-03-27T04:28:24.959765,BUY,0.009780087369686462,8019.0,9900.0,"{'Polygon': 1881.0, 'Solana': 0}",-0.040491773739089514,3,0.1
2025-03-27T04:28:25.132567,SANDWICH,-0.10068579680943016,7938.81,9819.810000000001,"{'Polygon': 1881.0, 'Solana': 0}",0.013184780710253119,3,0.1
2025-03-27T04:28:25.294043,HOLD,0.015081084032298216,7938.81,9849.68543433927,"{'Polygon': 1881.0, 'Solana': 0}",-0.01644450391082651,3,0.1
2025-03-27T04:28:25.466796,BUY,0.009558952346563182,7144.929,9819.810000000001,"{'Polygon': 1881.0, 'Solana': 766.9678051262316}",-0.07704321576493005,3,0.1
2025-03-27T04:28:25.647143,SELL,0.010320792603571381,8085.429,9822.43370271966,"{'Polygon': 940.5, 'Solana': 766.9678051262316}",0.057934517372508106,3,0.1
2025-03-27T04:28:25.822382,SANDWICH,-0.1009184276570283,8004.57471,9763.204288518695,"{'Polygon': 940.5, 'Solana': 766.9678051262316}",0.01753296253517117,3,0.1
2025-03-27T04:28:26.000454,HOLD,-0.0013455776979772096,8004.57471,9780.894254069608,"{'Polygon': 940.5, 'Solana': 766.9678051262316}",-0.04632203883331636,3,0.1
2025-03-27T04:28:26.172388,SANDWICH,-0.09905514376485813,7924.5289629,9700.815787886877,"{'Polygon': 940.5, 'Solana': 766.9678051262316}",-0.01800685450652857,3,0.1
2025-03-27T04:28:26.332166,BUY,0.009839140281546045,7132.0760666099995,9689.567058057406,"{'Polygon': 940.5, 'Solana': 1504.090640448278}",-0.03008627249862341,3,0.1
2025-03-27T04:28:26.507310,SANDWICH,0.19701403068893591,7367.434576808129,9955.818403355024,"{'Polygon': 940.5, 'Solana': 1504.090640448278}",-0.02806824571481861,3,0.1
2025-03-27T04:28:26.951983,SANDWICH,0.19788363361083722,7610.559917842797,10096.066235990365,"{'Polygon': 940.5, 'Solana': 1504.090640448278}",-0.020119178861377637,3,0.1
2025-03-27T04:28:27.436089,SELL,0.009569305750127308,8367.804454759518,10065.548991676238,"{'Polygon': 940.5, 'Solana': 752.045320224139}",-0.07571397832686332,3,0.1
2025-03-27T04:28:27.892306,HOLD,0.0028157003093591602,8367.804454759518,10119.816010402757,"{'Polygon': 940.5, 'Solana': 752.045320224139}",-0.031128606108606995,3,0.1
2025-03-27T04:28:28.434634,SANDWICH,-0.09945366638515055,8284.126410211922,10046.417266360715,"{'Polygon': 940.5, 'Solana': 752.045320224139}",-0.010531606985983755,3,0.1
2025-03-27T04:28:28.620628,HOLD,-0.0036405481027216315,8284.126410211922,10030.161422383611,"{'Polygon': 940.5, 'Solana': 752.045320224139}",-0.04011022078337401,3,0.1
2025-03-27T04:28:28.810091,HOLD,-0.013193369855711195,8284.126410211922,9978.03914557532,"{'Polygon': 940.5, 'Solana': 752.045320224139}",-0.007711000877641527,3,0.1
2025-03-27T04:28:29.004035,SANDWICH,-0.10183284724059685,8201.285146109803,9906.009073666717,"{'Polygon': 940.5, 'Solana': 752.045320224139}",0.034062101568828586,3,0.1
2025-03-27T04:28:29.182126,SELL,0.009934953154637554,8671.535146109803,9912.992094196094,"{'Polygon': 470.25, 'Solana': 752.045320224139}",-0.01250338416926528,3,0.1
2025-03-27T04:28:29.368741,HOLD,-0.0038041904108310127,8671.535146109803,9913.42969065406,"{'Polygon': 470.25, 'Solana': 752.045320224139}",0.0038627314661110962,3,0.1
2025-03-27T04:28:29.571848,SANDWICH,0.19393985200800967,8957.695805931427,10205.558454036534,"{'Polygon': 470.25, 'Solana': 752.045320224139}",-0.05488706916734112,3,0.1
2025-03-27T04:28:29.746378,SELL,0.010141604947235152,9192.820805931427,10206.654147415267,"{'Polygon': 235.125, 'Solana': 752.045320224139}",0.026604903523425295,3,0.1
2025-03-27T04:28:29.941543,SELL,0.009957416781295561,9310.383305931427,10247.836387759035,"{'Polygon': 117.5625, 'Solana': 752.045320224139}",-0.008228641295543885,3,0.1
2025-03-27T04:28:30.102736,SANDWICH,-0.10031468762350178,9217.279472872113,10094.084521494644,"{'Polygon': 117.5625, 'Solana': 752.045320224139}",0.0061075608103791324,3,0.1
2025-03-27T04:28:30.276750,SANDWICH,0.20039984075370915,9521.449695476893,10422.81240120813,"{'Polygon': 117.5625, 'Solana': 752.045320224139}",0.0038959597395334987,3,0.1
2025-03-27T04:28:30.448644,SANDWICH,0.19936968993937124,9835.65753542763,10774.73227424042,"{'Polygon': 117.5625, 'Solana': 752.045320224139}",-0.006117887837508299,3,0.1
2025-03-27T04:28:30.631782,SELL,0.010175030997104794,9894.43878542763,10719.924670146756,"{'Polygon': 58.78125, 'Solana': 752.045320224139}",0.0324331928486173,3,0.1
2025-03-27T04:28:30.807856,SELL,0.010069366307554856,10272.164461308088,10708.671387188546,"{'Polygon': 58.78125, 'Solana': 376.0226601120695}",0.013257192000366121,3,0.1
2025-03-27T04:28:31.002395,SANDWICH,0.2081426693666497,10611.145888531255,11072.479504396024,"{'Polygon': 58.78125, 'Solana': 376.0226601120695}",0.0715781914541783,3,0.1
2025-03-27T04:28:31.182775,BUY,0.009712802135775968,9550.031299678129,11080.406711746895,"{'Polygon': 1119.8958388531255, 'Solana': 376.0226601120695}",-0.0520191944162373,3,0.1
2025-03-27T04:28:31.352678,SELL,0.00992367914485677,10109.97921910469,11046.754522147367,"{'Polygon': 559.9479194265627, 'Solana': 376.0226601120695}",-0.014629101665379552,3,0.1
2025-03-27T04:28:31.790261,BUY,0.010286779253857785,9098.981297194221,11070.758081066293,"{'Polygon': 559.9479194265627, 'Solana': 1324.447763124958}",0.051938051195173494,3,0.1
2025-03-27T04:28:31.972751,BUY,0.01004745772854219,8189.083167474799,11064.049939585646,"{'Polygon': 1469.846049145985, 'Solana': 1324.447763124958}",0.009167052440691258,3,0.1
2025-03-27T04:28:32.430003,BUY,0.009991934557182778,7370.174850727319,11023.573017927834,"{'Polygon': 2288.754365893465, 'Solana': 1324.447763124958}",-0.0015770376922709837,3,0.1
2025-03-27T04:28:32.600068,BUY,0.009640438774800484,6633.157365654587,10999.530084666134,"{'Polygon': 3025.7718509661972, 'Solana': 1324.447763124958}",-0.06273764143586624,3,0.1
2025-03-27T04:28:33.065977,SANDWICH,0.19370205530503642,6852.0515587211885,11263.197844515385,"{'Polygon': 3025.7718509661972, 'Solana': 1324.447763124958}",-0.05673553291521183,3,0.1
2025-03-27T04:28:33.240703,BUY,0.010067990264669306,6166.84640284907,11329.690154751748,"{'Polygon': 3710.977006838316, 'Solana': 1324.447763124958}",0.013056730955203572,3,0.1
2025-03-27T04:28:33.404417,BUY,0.009993267897707353,5550.161762564163,11312.82184975002,"{'Polygon': 3710.977006838316, 'Solana': 1893.6237075554025}",-0.001317083155193939,3,0.1
2025-03-27T04:28:33.576117,SANDWICH,-0.09707001554870773,5494.660144938522,11265.617173297353,"{'Polygon': 3710.977006838316, 'Solana': 1893.6237075554025}",-0.052832558583257916,3,0.1
2025-03-27T04:28:34.000950,SELL,0.010127403836386868,7350.148648357679,11213.62070494605,"{'Polygon': 1855.488503419158, 'Solana': 1893.6237075554025}",0.023992946163399212,3,0.1
2025-03-27T04:28:34.181771,BUY,0.00993803565281482,6615.133783521911,11153.97268732121,"{'Polygon': 1855.488503419158, 'Solana': 2607.9983868992017}",-0.011912477077260642,3,0.1
2025-03-27T04:28:34.354810,HOLD,0.009289241455059181,6615.133783521911,11168.972511821357,"{'Polygon': 1855.488503419158, 'Solana': 2607.9983868992017}",-0.018192696011627804,3,0.1
2025-03-27T04:28:34.807651,SELL,0.009868000846081757,7542.87803523149,11272.351807212333,"{'Polygon': 927.744251709579, 'Solana': 2607.9983868992017}",-0.024800658194315022,3,0.1
2025-03-27T04:28:34.984189,BUY,0.009969658726852501,6788.590231708341,11172.728054403087,"{'Polygon': 927.744251709579, 'Solana': 3336.016290022887}",-0.005890452293576793,3,0.1
2025-03-27T04:28:35.474929,HOLD,-0.019988021533834843,6788.590231708341,11329.381596069958,"{'Polygon': 927.744251709579, 'Solana': 3336.016290022887}",0.012613885847646465,3,0.1
2025-03-27T04:28:35.900005,BUY,0.0100950588290601,6109.731208537507,11202.819777885761,"{'Polygon': 1606.6032748804132, 'Solana': 3336.016290022887}",0.018102135487772585,3,0.1
2025-03-27T04:28:36.382843,SELL,0.010253234926835582,7855.287991692634,11207.448049728175,"{'Polygon': 1606.6032748804132, 'Solana': 1668.0081450114435}",0.04607911188625808,3,0.1
2025-03-27T04:28:36.827934,SANDWICH,0.2067078642529972,8114.512495418491,11393.589184847424,"{'Polygon': 1606.6032748804132, 'Solana': 1668.0081450114435}",0.0602726352249272,3,0.1
