timestamp,action,reward,balance,portfolio_value,positions,quantum_factor,circuit_depth,entanglement
2025-03-27T04:18:51.660723,SANDWICH,0.20231588467590558,10330.0,10330.0,"{'Polygon': 0, 'Solana': 0}",0.021976319342589954,3,0.1
2025-03-27T04:18:51.847064,BUY,0.010257454668248607,9297.0,10330.0,"{'Polygon': 0, 'Solana': 965.9713220237336}",0.0468677989012109,3,0.1
2025-03-27T04:18:52.030354,SELL,0.009620041356623827,9802.372662581567,10307.745325163134,"{'Polygon': 0, 'Solana': 482.9856610118668}",-0.06748458143925594,3,0.1
2025-03-27T04:18:52.224856,SELL,0.009857309083453567,10047.940192295706,10293.507722009845,"{'Polygon': 0, 'Solana': 241.4928305059334}",-0.026879082238697664,3,0.1
2025-03-27T04:18:52.406797,SANDWICH,0.1951324103700238,10379.522218641465,10632.48067999034,"{'Polygon': 0, 'Solana': 241.4928305059334}",-0.044510715000628864,3,0.1
2025-03-27T04:18:52.893424,SELL,0.00952246714592182,10505.146785897965,10630.771353154465,"{'Polygon': 0, 'Solana': 120.7464152529667}",-0.0829398133189252,3,0.1
2025-03-27T04:18:53.351629,SANDWICH,0.19857501189488516,10851.816629832598,10981.318152763251,"{'Polygon': 0, 'Solana': 120.7464152529667}",-0.013671437579157739,3,0.1
2025-03-27T04:18:53.786463,SELL,0.009922508875996243,10917.323075931605,10982.829522030612,"{'Polygon': 0, 'Solana': 60.37320762648335}",-0.01481143106030812,3,0.1
2025-03-27T04:18:53.974409,SELL,0.009785038705197278,10948.51783157007,10979.712587208536,"{'Polygon': 0, 'Solana': 30.186603813241675}",-0.03934380144383404,3,0.1
2025-03-27T04:18:54.262876,SANDWICH,-0.09870439692405676,10839.03265325437,10869.275288187406,"{'Polygon': 0, 'Solana': 30.186603813241675}",-0.02444181397101015,3,0.1
2025-03-27T04:18:54.431136,SELL,0.00978185786583257,10854.375831991256,10869.719010728142,"{'Polygon': 0, 'Solana': 15.093301906620837}",-0.04028508221501162,3,0.1
2025-03-27T04:18:54.606193,HOLD,-2.153554197346724e-05,10854.375831991256,10869.792240660085,"{'Polygon': 0, 'Solana': 15.093301906620837}",-0.024457520634167663,3,0.1
2025-03-27T04:18:54.773228,HOLD,0.00011608639682050975,10854.375831991256,10870.65741121549,"{'Polygon': 0, 'Solana': 15.093301906620837}",0.08406069921353113,3,0.1
2025-03-27T04:18:54.931982,SELL,0.010173872226217828,10862.217448352098,10870.05906471294,"{'Polygon': 0, 'Solana': 7.546650953310419}",0.032395911323174334,3,0.1
2025-03-27T04:18:55.110653,HOLD,-6.090498178916071e-05,10862.217448352098,10869.945742980932,"{'Polygon': 0, 'Solana': 7.546650953310419}",0.02615598984245145,3,0.1
2025-03-27T04:18:55.274841,SANDWICH,0.19401870768315696,11220.670624147717,11228.613327005465,"{'Polygon': 0, 'Solana': 7.546650953310419}",-0.05410454876342144,3,0.1
2025-03-27T04:18:55.452232,SANDWICH,-0.10136214864679226,11108.46391790624,11116.330170051815,"{'Polygon': 0, 'Solana': 7.546650953310419}",0.025666987223521735,3,0.1
2025-03-27T04:18:55.636749,SELL,0.010003491802682247,11112.456991288154,11116.450064670069,"{'Polygon': 0, 'Solana': 3.7733254766552093}",0.0006838811764878031,3,0.1
2025-03-27T04:18:55.795590,BUY,0.009425301402671426,10001.21129215934,11116.420941858785,"{'Polygon': 1111.2456991288154, 'Solana': 3.7733254766552093}",-0.09808670389790988,3,0.1
2025-03-27T04:18:55.979857,SELL,0.010231389322899083,10556.834141723748,11116.591246796808,"{'Polygon': 555.6228495644077, 'Solana': 3.7733254766552093}",0.042346718355592256,3,0.1
2025-03-27T04:18:56.147870,SELL,0.010225170259312638,10834.645566505951,11116.459423802087,"{'Polygon': 277.81142478220386, 'Solana': 3.7733254766552093}",0.04115998226994159,3,0.1
2025-03-27T04:18:56.326977,BUY,0.009678543722879017,9751.181009855356,11116.446413763679,"{'Polygon': 277.81142478220386, 'Solana': 1028.5493274533567}",-0.057685020371823145,3,0.1
2025-03-27T04:18:56.489966,HOLD,0.006992261437251909,9751.181009855356,11141.8774105322,"{'Polygon': 277.81142478220386, 'Solana': 1028.5493274533567}",0.03945066922380152,3,0.1
2025-03-27T04:18:56.668924,SANDWICH,0.19698165247870952,10072.969983180583,11397.071545710405,"{'Polygon': 277.81142478220386, 'Solana': 1028.5493274533567}",-0.028350208620707182,3,0.1
2025-03-27T04:18:56.837996,BUY,0.010051198297123644,9065.672984862525,11453.003256199238,"{'Polygon': 277.81142478220386, 'Solana': 1968.518583028817}",0.00988440893567004,3,0.1
2025-03-27T04:18:57.009962,SANDWICH,0.1986298118366912,9364.840193362988,11654.123958630058,"{'Polygon': 277.81142478220386, 'Solana': 1968.518583028817}",-0.013163112382099683,3,0.1
2025-03-27T04:18:57.178912,BUY,0.009821653033835753,8428.356174026689,11713.060301896086,"{'Polygon': 277.81142478220386, 'Solana': 2858.915831282835}",-0.03314876601853814,3,0.1
2025-03-27T04:18:57.618994,SELL,0.009745305678880366,9972.372305355066,11794.199861465648,"{'Polygon': 277.81142478220386, 'Solana': 1429.4579156414175}",-0.04663714874739641,3,0.1
2025-03-27T04:18:58.095283,HOLD,-0.0052922110431108775,9972.372305355066,11762.345554458874,"{'Polygon': 277.81142478220386, 'Solana': 1429.4579156414175}",-0.05279307017007077,3,0.1
